nombre_invocador,Hide on bush,pleroma chronou,Wesley Warren Jr,GOOD GAME GG EZ,Jænsen,dajor25,Percy Magic,M1dLaoBan,Disabled Chattt,boiat nastana,Total
Noarsy11,0.0002712728764239828,0.00038846339652181405,0.0005121574238109221,0.00032471045784002633,0.0005520073558683708,0.00039968925376698827,0.0004586897493861309,0.0006269572033361045,0.00011136635634537162,0.00047123041664110096,0.004116544489940812
마라탕맛있네,0.0006066488303030239,0.0014052055729496867,0.00023259920815932688,0.0002124817741358311,0.00041876562448305395,0.0004012189810085866,0.0002178848051300454,0.00024294955293973998,0.00015702883469065836,0.00022171627422042328,0.004116499458020376
LFT ƒëär,0.00029124080240900665,0.00042885677395546116,0.00048224723023396464,0.0003256781375855547,0.0005960617838958332,0.00042506710138054605,0.0004311249999101544,0.000577109021680918,0.00011418962665114389,0.00044412694346387585,0.004115702421166458
jojoooooooooooo,0.000644946733719184,0.0007250940406366736,0.00025433373445166185,0.0002861943586428213,0.0004237386379386953,0.0008712722928466108,0.0002487485895263838,0.000265166907796237,0.00013847793869117248,0.0002495994749831155,0.004107572709232556
마라탕맛있네,0.000605122671004587,0.0013989690493603952,0.00023247112071561978,0.00021242681934702088,0.0004180402229199162,0.00040077193025049113,0.00021778734332538816,0.0002428606364886368,0.00015699379327979365,0.00022161117611216584,0.004107054762804015
Bollito de Cacao,0.0005035505112045881,0.000659644082835431,0.0003156950290391817,0.00024040984137487322,0.00086231602105575,0.0005029016655318399,0.0002830468862597919,0.0003069145695220675,0.0001434282032208593,0.00028849624760808845,0.004106403057652471
the inexorable,0.0003012208688361631,0.00043320640129259393,0.0004834049706825378,0.00027851259770668636,0.0007557784016740323,0.0003852078239129124,0.00040114486318245935,0.000521678031187025,0.00011880271924479043,0.00041767057027082647,0.004096627247990027
Topson fan,0.0009584131708444937,0.0005860816740634664,0.00024116952799259597,0.00025756398169363707,0.00043579651093606306,0.0007517110714814273,0.00023341395417655016,0.00024227706665528247,0.0001474197217311126,0.00023501233881797966,0.004088859018392608
15 02 2022,0.0004802346927028708,0.0006378225258277135,0.00031886546504950524,0.00023993354404652548,0.0009072253360932192,0.0004623583374347282,0.0002831614905128194,0.00031046496377282504,0.0001424919988926777,0.0002918397483324012,0.004074398102665286
Cupic,0.0005954509748622836,0.0011131820572272994,0.000258045013090304,0.00021398920235337019,0.0005666994477141968,0.0004297890015102906,0.00023633956542402077,0.0002608003304194777,0.0001568264702963395,0.00024127575122586463,0.004072397814123448
Divad,0.001020760125687348,0.0007224186413874042,0.0002420576302354842,0.00022167202829779674,0.0005205674554551932,0.0004830029671139144,0.0002261715187384605,0.00024151151153322192,0.00015957347716580547,0.00023065872219852482,0.004068394077813154
Cupic,0.0005949726482140986,0.0011089952469331755,0.00025809022661689413,0.00021393765814454197,0.0005670944662302496,0.00042953403879784593,0.00023635530639782646,0.00026080368399331114,0.00015683546332232254,0.00024129878085592675,0.004067917519506193
Cupic,0.0005945754598985117,0.001109207988273291,0.00025793214134771884,0.00021395223174700136,0.000566500226830667,0.00042959263686234163,0.00023625665939062943,0.00026068495511671316,0.0001568090686519941,0.0002412122732016541,0.004066723641320522
Cupic,0.0005256774567602834,0.0006263542926166031,0.0003016488273038514,0.00023463584352519915,0.0009299360013042766,0.00045743790416005866,0.00026975743644024617,0.0002939711431454338,0.00014524949216791343,0.00027884521650208834,0.004063513613925954
Cupic,0.0005940992387874042,0.0011050657088704293,0.0002579772955540864,0.00021390071424468702,0.0005668948285227797,0.0004293380233000495,0.00023627238380241524,0.00026068830424131505,0.0001568180586843519,0.00024123528465648162,0.004062289840664
철학자,0.0006805253577586705,0.0007298449168672613,0.0002781141754210523,0.00023439750482187675,0.0007175128809499006,0.0004829477747082779,0.00025297553479714197,0.0002741249560407078,0.00015071148916012786,0.0002606400904490872,0.004061794680974104
철학자,0.0006791456959510851,0.0007295851681815061,0.00027820121118943904,0.00023429632311311555,0.0007184254582489997,0.0004827232146992216,0.0002530286019747243,0.00027418602796047936,0.00015071224581892514,0.00026068352805638036,0.004060987475193876
SNøWMAKéR,0.0004066043280170753,0.00043257360256934957,0.0002666126406301609,0.0002870737181642014,0.00038365128318120325,0.0013577746555111254,0.0002695136042363432,0.0002674512949189085,0.0001295537426007988,0.0002601046723211655,0.004060913542150332
Cupic,0.0005250748074345068,0.0006256440978642241,0.0003014685594667741,0.0002345871074823703,0.0009290561571234536,0.0004572011670550854,0.0002696341706864148,0.0002938059321373374,0.00014523566665336404,0.0002787472380100735,0.004060454903913604
zafenate paneia,0.0005261104786134576,0.0005259501843657579,0.0003217909885700621,0.00032148798805967755,0.0006907383978095196,0.0006006030231260204,0.00029954205854036215,0.0003237959507410255,0.00013107676985936502,0.0003132877128096509,0.004054383552494899
3 c,0.00032757362855749615,0.0005014224822566311,0.0004130810064454509,0.00026546083472628096,0.0008542257955894615,0.000407424864011094,0.00035380137972221255,0.000437101858685314,0.00012359711067344803,0.0003692330948882412,0.00405292205555563
zNyk,0.00028555361668401903,0.00041897363827889675,0.000488767107200161,0.00029542581760328486,0.0006380021136509571,0.00038398318393667406,0.0004176894007820437,0.0005673668021803823,0.00011526246315105543,0.00043641852618676917,0.004047442669654244
Kanye Omari West,0.00027864706840413926,0.00040155390116877,0.0004989033520718701,0.00029740724637530175,0.0006380129891704992,0.00036816645321602895,0.0004203423194790989,0.0005799505595927657,0.00011411287801895402,0.00045030566999651255,0.004047402437493941
ffrygo,0.0004891297180953005,0.0007273019238745805,0.0003075144297469358,0.00023315061555649784,0.000830426472553878,0.0004491614198126279,0.00027418158717421634,0.00030409489348123673,0.00014487321981189891,0.0002821822387594091,0.0040420165188665815
RISE Anyyy,0.0005506258950331011,0.0005541687424257223,0.00030402707061935136,0.0003353195228071141,0.0005719900383852725,0.0006868815580310617,0.0002894831193499165,0.0003120631528285957,0.0001307641317020602,0.00029929930029800044,0.004034622531480196
Bonya Slade,0.0009806107284179991,0.0007003981951641998,0.00025039962087629867,0.0002313874483372523,0.0005228482017736078,0.00046793088704342084,0.00023191892554730577,0.00024881402638532305,0.00015639088011106133,0.00023834035537229685,0.004029039269028766
Jotäro,0.0006107328016144433,0.0007114405328292027,0.0002833944704130336,0.00023169676968291873,0.000752652683520065,0.00048214828319413384,0.00025728032336418247,0.0002781186455579228,0.000150077240165358,0.0002643920693367145,0.004021933819677975
Apex BlindGoat,0.0004509407319728064,0.0005724022181886773,0.000329892392080719,0.00023877679359670808,0.0009126793702224139,0.00044483972026850027,0.0002906524797356958,0.00031865326427333354,0.00014056833688099954,0.00029822676127977177,0.003997632068499625
Sabali,0.0004386103880463804,0.0005629482778940718,0.000323509942043265,0.00023049761127530733,0.0009647245618611604,0.0004293839941752911,0.00028480175786937506,0.00031186018138168226,0.00014175319657831618,0.0002922999545944246,0.003980389865719274
Capalot,0.00046046277642956455,0.0005503370156707935,0.00031062509535802446,0.00022976074116244725,0.0009827368872320553,0.00043589065413800914,0.00027648296747438553,0.00030073778147623114,0.00014256259484683116,0.0002845869758078413,0.003974183489596184
Apex BlindGoat,0.00044459644813091086,0.0005667265558384232,0.0003299031507365416,0.00023725248857389475,0.0009018381868170479,0.0004404712901886234,0.0002904403805651402,0.0003182788620404452,0.00014056950609077807,0.0002977924052983771,0.0039678692742801825
aicaomei,0.00031316214588689856,0.000357421278036773,0.0004302042594689167,0.0004751115825244062,0.0005291264442833651,0.0004388414978126178,0.000400499722694253,0.00046061062164835077,0.00011188159389966822,0.00044031120477552513,0.003957170351030774
xxmm,0.0005540985139167164,0.0007408590053029848,0.0002820521770619182,0.00022438197763054635,0.000720026686972675,0.0004893887260963547,0.0002570332068477505,0.00027760695402452877,0.0001502830152122982,0.0002612765853361926,0.003957006848401966
TTVronaldoo,0.0009163048824409511,0.0006228418817424232,0.0002361799831210414,0.00026294547896998113,0.0003950620976402414,0.0006743673159519262,0.00022886458995006646,0.00023974472967243238,0.00014710746723418396,0.00023100376704638612,0.003954422193769633
Fxxkin new year,0.00028531014032432626,0.00031203478476459124,0.0004599186727965096,0.000520904497987812,0.00047909915592769467,0.00039782882021249945,0.00043267472670986803,0.0004775930586511682,0.00010815138573678641,0.00047975278154764573,0.003953268024658902
im Ahj,0.0005781857232272293,0.0006504044735920988,0.0002895547023580792,0.0002317704307231632,0.0007818180647133501,0.00045208645679609366,0.00026079405630138636,0.00028397709590729527,0.0001483532645234472,0.0002685106035299226,0.003945454871672065
IceCreamAssassin,0.00025322144224657154,0.00030224020184393193,0.0004822072873834882,0.0003909413634305853,0.0004168018541992609,0.0005146574891029453,0.0005299085866798466,0.00047469558275043815,0.0001065479771971262,0.00046765403880199495,0.003938875823636189
ahri buff,0.00033887581507824945,0.00041769244267290636,0.0003741262569876692,0.0002958205855124061,0.0005778975680241016,0.0007384917164607734,0.00036077936647546525,0.00036330503193356654,0.00012205339556287867,0.00034712038834456047,0.003936162567052577
Ýun,0.0004818353899693232,0.0005931026222470533,0.0003003029335335746,0.0002271585387299188,0.0009084954232612847,0.00043942278364644024,0.0002685481376936444,0.00029235582418959315,0.0001450059220727329,0.00027648655263200076,0.003932714127975566
PERCMAN7,0.0006751893375012413,0.0008517284708787253,0.0002574223918321918,0.00021730826354082272,0.0005667173050596167,0.00046252399255627074,0.00023659159854387424,0.0002548349545075142,0.00015873957126589732,0.00024108323155672161,0.003922139117242876
pile of atoms,0.00048159125281334656,0.0006470550978410485,0.00030459359328195235,0.00022721537159331174,0.0008191730365380708,0.0004342889250840971,0.0002708634320621056,0.00029729281051733527,0.0001459916289777393,0.00027788816127605117,0.0039059533099850587
On Meta Rank,0.000436338408978493,0.0005267188447784912,0.00031839566376449846,0.0002287639673332888,0.0009535683175645113,0.00042071409420717785,0.0002816584602136233,0.0003076532623657973,0.0001411820517584548,0.0002889866756041779,0.0039039797465685137
PERCMAN7,0.0006703563354439677,0.0008504303198088321,0.00025662866455925594,0.00021694025557330562,0.0005589099695077843,0.0004599956166766067,0.000235929297327118,0.00025409269412402034,0.00015891969212156838,0.0002404045114867515,0.0039026073566292107
Sebeks,0.0002285884878198547,0.0002569556748491026,0.0004663945826333051,0.0006418397606442759,0.0003585472910841865,0.00031427894632105947,0.00047060655682657713,0.0005263690658673779,9.890468700738748e-05,0.0005357410836933378,0.0038982261367464643
KatEvolved,0.0006283194667219594,0.0006746318372130876,0.0002787197150205279,0.00022767605477627779,0.0007046005322802332,0.00044761436416618255,0.0002519931542834382,0.0002735573427607347,0.00015152533169721381,0.0002593322781465022,0.003897970077066157
Shrimp Shark1,0.0006736042336842178,0.0009479693584493905,0.0002472896886035819,0.00020873600310213438,0.0005350801951977833,0.00040528781863240535,0.00022647764113832117,0.0002485299429456066,0.0001620688871951337,0.00023206487638193637,0.0038871086453305115
0tty1,0.00030916252406054955,0.0004525178791771318,0.00042309282858345377,0.0003162336130924117,0.0006048529346372877,0.00039598255591176873,0.0003741128811472196,0.0004944583858880758,0.00011677107173160428,0.00039926114840462554,0.003886445822634129
NIKJOJO 1,0.00046988062954880897,0.0005760038040204233,0.0003160409628789068,0.00023342784135617825,0.0008323399894931312,0.00044174231000958345,0.00028047780740451386,0.00030619790017309315,0.00014284978729575624,0.00028679130824139665,0.003885752340421792
PENGUIN L,0.000510717980562063,0.0006282693385840698,0.0002933815176151233,0.00022436402219346168,0.0008316441157062168,0.0004312745322618956,0.0002621791950298033,0.00028605316383120395,0.00014794799562843424,0.00026983648832016417,0.003885668349732436
yerbamate,0.0004559158392855438,0.0005948189162717892,0.00030808816003970375,0.000225032563386906,0.0008727500669865128,0.00042707544689769324,0.0002734701828949139,0.0002990216145112758,0.00014475471798036012,0.000280342677458779,0.0038812701857134776
Hide on Bush7,0.0007523591167213794,0.0006140550106636413,0.00026849200657618545,0.00026993233363346977,0.0005356620684118637,0.0005131213499311452,0.00025050379469203994,0.0002709830070265403,0.00014273796566563585,0.0002596867522803367,0.003877533405602238
abeabe,0.0007540096152046299,0.0006167435780422757,0.0002696636844916317,0.00025473338159272594,0.0005620448667832612,0.00048618146555201054,0.00024927083215122754,0.0002692499055094227,0.0001461492830105923,0.0002578376806339451,0.0038658842929717224
TDS Phantomles,0.00043728778001105305,0.0008493117109656231,0.00029775038286624083,0.00022468117479789067,0.0006535846813197022,0.00041418398046413863,0.00026686540337654763,0.00030278151738516364,0.00014433509407983306,0.00027322124324804435,0.003864002968514237
劉溫秋,0.0003139202288823912,0.00048921417023193,0.00041100522853952735,0.00026256920228014157,0.0007097029353244868,0.00038434216195787764,0.00035219732420628026,0.0004455957083773559,0.0001223940389856846,0.0003666005865743176,0.003857541585359993
Chị Sáu Đấm Bốc,0.0003120724376366751,0.0004757274466521381,0.00041713742481121863,0.00026383459132124355,0.0007020173544506203,0.00038197612955910456,0.0003573339605452797,0.0004541149918922632,0.00012184956625793559,0.00037084396647787623,0.0038569078696043552
Branqc27,0.000915750462245968,0.0007229854177707642,0.00023339399586372762,0.00020751649139855798,0.0004777141807962554,0.0004498291615170744,0.0002175370057311778,0.0002306977104204331,0.00016800132770053514,0.0002208435383747307,0.0038442692918192246
NS Showfαker,0.0003867299257551095,0.00042501486191563715,0.00026319276422007203,0.00029181550484292583,0.0003635802886568203,0.001190199926162266,0.0002678642912974614,0.0002669667862435751,0.0001274874035768015,0.0002577468065982012,0.00384059855926887
Branqc27,0.0009087263979857552,0.000727380023976955,0.00023303345078328806,0.00020715997875475576,0.00047472974028076227,0.0004481830932601121,0.00021717963319144412,0.00023033117590989973,0.00016834050445744015,0.00022048093333285884,0.0038355449319332716
TDS Phantomles,0.0004344001345944222,0.0008487802982293072,0.00029606219027856004,0.00022395290525213627,0.0006367334363518437,0.0004110036445786629,0.000265555285349679,0.00030125399520504524,0.00014446976482282065,0.00027183189175581404,0.003834043546418291
Laceration,0.00045950893929910173,0.0007354036341976792,0.0002960656777158197,0.00022097280712577366,0.0007288599939955907,0.00041182430201718056,0.00026431866969858336,0.00029624121753632515,0.00014634402920280897,0.00027076083118614535,0.0038303001019750083
PRK Maxiblob,0.00045221884909148083,0.0005677038766199559,0.00031076707016892437,0.00022547545323090874,0.0008471728239265408,0.00042365823700043603,0.00027537101596627686,0.00030024123149194267,0.0001442098273108792,0.0002817638483714196,0.003828582233178765
Laceration,0.0004594319027123431,0.0007527041005105562,0.00029471442168452395,0.00022048200548723508,0.0007099629748159973,0.00041126851882493674,0.0002632666519633156,0.00029503546724795866,0.0001467552435849061,0.0002695975519327943,0.003823218838764567
Brksson Bosanac,0.0009353873341534131,0.0005914064609861554,0.0002444531576614126,0.0002344471735649596,0.0005068647887661433,0.0004479955121232547,0.00022765650912414442,0.000243927127834637,0.00015331715394238416,0.00023533716925223526,0.00382079238740874
kasadei,0.000536887273277712,0.0005133422461702427,0.00030709082425328925,0.00030639658657857153,0.0006076269935934431,0.0005213405922014032,0.0002842867547649788,0.00030859177524487,0.00013287588591216488,0.0002975640063736241,0.0038160029383702996
dang iiu,0.00037023866421323655,0.0004981561116617335,0.00031512616620006705,0.0003619496976717275,0.000433518691263876,0.0007252123565276626,0.00031413284313460955,0.0003460103991598796,0.00012013452626826378,0.0003117937517016231,0.0037962732078026793
ALKSJHDLKCH,0.0005659766069581104,0.0004886481983772661,0.0002877633730450187,0.00032858340287974884,0.0005079616936854601,0.0006353392118248328,0.0002752405299563837,0.000291445504746404,0.00013142906304741548,0.0002838633870591483,0.0037962509715797886
paraiso,0.0004295031562903658,0.0004009531475949471,0.0002789869800040957,0.0003931723806577575,0.0003970944473266029,0.0009222764409172935,0.00028223062974834544,0.00028533097421744503,0.00012294637255217037,0.0002823079145100257,0.003794802443819049
Soligo,0.0002427788482463375,0.00028722560434954974,0.000383458222228126,0.000755966248301017,0.00033438323547487777,0.00039340542393713127,0.0004183685364810083,0.00045419579562501385,0.00010102096735320259,0.0004208238885777777,0.0037916267705740414
TTV Deadly405,0.00020603516091301303,0.00022339925982673965,0.0004394718392798468,0.0007564678497466732,0.0003092463966177874,0.00028394096980050764,0.00047765273679786904,0.00046706448875102007,9.417628754091453e-05,0.0005315579335222797,0.0037890129227966507
Brksson Bosanac,0.0009313017677441659,0.0005774028637392001,0.00024305818665864187,0.00023518810238233763,0.0004970685986109893,0.0004454866223839205,0.00022668396300041174,0.0002426829807276533,0.00015291849258344296,0.00023438483834498973,0.0037861764161757528
GodlyStriker,0.0002907457377820806,0.00035308795115168126,0.00040002441166948655,0.0003239324906158998,0.00047713803083685835,0.0006498883639925624,0.0004061447311700351,0.0003909546474447008,0.0001146049408401951,0.0003779307119228554,0.0037844520174263553
midqaqq,0.0006357356458039843,0.000751308890968327,0.00025843142484307965,0.00021237620411639025,0.0006086379044000068,0.00042610449854995806,0.00023596920627530198,0.0002561669134552951,0.00015830354194240265,0.00024121406712713565,0.003784248297481881
Fallschirmjäger,0.0002483883064084363,0.00034994173088598784,0.0004933033349399192,0.00028495240203894987,0.0004887753812141619,0.00032340805376515646,0.00042389725155106943,0.0006128353046322143,0.00010973206712900942,0.000445224275675466,0.0037804581082403707
Quantum,0.0004249949819908014,0.000535358160426932,0.00032529730847696413,0.00023047139524644129,0.0008092019181547253,0.0004189434952102088,0.00028650639516892646,0.0003137112726077435,0.00014068479366853527,0.00029232858050378497,0.003777498301455063
Sang Vlogs,0.00030272937403953053,0.0004727917568765596,0.00039856073237234073,0.0002949337062558789,0.0005410449251211958,0.00044267233312295947,0.000369557171616757,0.0004585310412857404,0.00011768116368705065,0.0003711510553444303,0.003769653259722443
CG Einard,0.0004332362942773647,0.0005831919426638251,0.00031570727769087586,0.000227294938858761,0.0007764342032457013,0.00041946687578243714,0.00027907061932640903,0.00030621226444156423,0.0001430889747306333,0.0002856117473036724,0.0037693151383212443
TTV GGodmaw,0.0008125009772514489,0.0006245051274687343,0.00024998688172417235,0.00022185132029452342,0.000561655117859106,0.0004255243578602551,0.00022973240893096246,0.0002471745577477437,0.00015706331726921444,0.0002370463428900411,0.003767040409296202
B Ζ,0.0005635741864638033,0.0005334926214658154,0.00029659560382649654,0.000290572601694026,0.0005880358593397913,0.0004983269505704906,0.00027420250272878273,0.0002987253446088567,0.00013552600324063122,0.0002865219750873433,0.0037655736490260377
TTV GGodmaw,0.0008153931345206256,0.0006219946788620287,0.00024977079603835173,0.0002220954138076763,0.0005599628885309285,0.0004255086688866119,0.000229604835373615,0.00024701522634509903,0.0001569595661410901,0.00023693847604238006,0.003765243684548407
Helli,0.0004677699192083573,0.0005471770719359275,0.00029780150490367463,0.0002220014627237728,0.0008397098869066196,0.0004166949955192204,0.00026581050715795805,0.00028861584434630824,0.00014554686651414148,0.00027279888332493494,0.0037639269425409146
Peridot,0.0008207020548897005,0.0007014791875237707,0.00023968352258812412,0.0002096177419566071,0.0005133573155103975,0.0004226668237729247,0.00022124367309860787,0.00023681492773823962,0.00016508582796343198,0.00022641388915867306,0.003757064964200477
TTV chenchen53,0.00047508623102137065,0.0006033436205141636,0.00029740277732528237,0.00022145114355559447,0.0007656986732098627,0.0004196968224913986,0.00026475313189422395,0.0002883639516035451,0.0001475059352570852,0.0002712474565969047,0.003754549743469432
Peridot,0.0008154392622763285,0.0007009974761392239,0.00023978101001765996,0.0002094485209313813,0.0005139725367835547,0.0004220081456348483,0.00022128807600178412,0.00023688805036753812,0.00016509504449257526,0.00022645778522761048,0.0037513759078725045
cdrc,0.0005605192635979519,0.000679027318493019,0.00027525340529601744,0.0002186943756259692,0.0006666097589420044,0.00042323051211338563,0.0002483165926924289,0.00026976886048930365,0.00015348999203680525,0.00025476608462941764,0.003749676163916303
Quicksie,0.0005409479512329871,0.0006396835274489353,0.000282249321369881,0.0002201219653737239,0.000701413052125796,0.0004245897340861758,0.00025368162328072105,0.0002753880039258403,0.00015152266379738085,0.0002600015730271394,0.003749599415668581
DK 에이스,0.0004616327097428191,0.0005538574481902832,0.00030050284854938984,0.0002210671333141191,0.0008159727497596838,0.00041321286179232304,0.0002671677793639838,0.00029052802178106146,0.00014582770429093898,0.00027347016345995667,0.0037432394202445585
akam1,0.0003761850912697834,0.0005819436855715608,0.0003018740249068692,0.0002708191134189271,0.00046059213852951334,0.0007236162151688776,0.00029581108526868105,0.00031604142895806544,0.00012903450845194172,0.0002865494237537594,0.0037424667152979787
Rądar,0.0005938110075660013,0.0006921103462108281,0.00026320144602139025,0.00021279366395574975,0.0006169665184089533,0.00044374890797419675,0.00024056011133743668,0.0002581255169827142,0.00015712252838702624,0.0002444318744153433,0.0037228719212596397
superjackpot,0.00047712193978114,0.0005660704594388719,0.0002900280326894856,0.00021902806911465605,0.0008000928186742618,0.0004128319124951402,0.0002597664373531607,0.00028245553773297466,0.000147279345438046,0.0002665843373048746,0.003721258890022612
Terold,0.0004590866077931814,0.00045453172286726126,0.0003085003961565154,0.0003672917743712844,0.0005166202630464024,0.0005647484703670976,0.000295028836063436,0.0003179231514154805,0.00012528276262236448,0.0003089768188191302,0.0037179908035221533
rediri,0.00023352015286449813,0.00024141985129033048,0.0003028406279960976,0.0012144531653744046,0.00028163910094400297,0.00036125699057761333,0.00033041753069063554,0.000319103384359441,9.870345121996053e-05,0.0003329748179289991,0.003716329073245983
HOWCANWlN,0.00024576314146370124,0.0002877548556627316,0.0003645823749618338,0.0007686021854298329,0.00032367727753859283,0.0004057662602492933,0.00039903247237535873,0.0004237012651652615,0.00010153432161362165,0.0003945869139432993,0.0037150010684035267
whatisfreedom,0.0006072171827905253,0.0006832055326518575,0.0002642080633514933,0.0002139262427765237,0.0006181789712588143,0.0004138061622588947,0.0002397571535386471,0.0002604262358197328,0.00015680762443255104,0.000245506996767746,0.0037030401656467857
whatisfreedom,0.0006072085580224901,0.000683089562897108,0.0002642151200538918,0.00021393044869726693,0.0006182649134119881,0.000413811514380723,0.00023976350196000827,0.00026043325880923833,0.00015680242062890377,0.0002455137538152028,0.003703033052676821
Lynter,0.0006967474024842909,0.0006719359999457215,0.00025429656528266225,0.00021387898694967246,0.0005640056514624216,0.0004198941432726111,0.00023252051296595552,0.00025050771137057195,0.0001596792437509986,0.00023787408986616668,0.0037013403073510726
NS Calix,0.000553279554603172,0.0006274300085942875,0.00026883943486527686,0.0002236380532210175,0.0005551933630113292,0.000557041998684074,0.00025140378751939977,0.00026346853657677026,0.00015054250324075108,0.0002499814381948975,0.0037008186785109755
your turn to die,0.0010039810072898778,0.0006246737661954589,0.0002237353952301103,0.00020499705496113265,0.0004386152576791636,0.00038960615658382823,0.0002078889479467557,0.00022202087193619877,0.000170361149104888,0.00021333458218178997,0.0036992141891092046
TDSP D1verse,0.0005548959408899839,0.0005879035996867161,0.00024745146472741463,0.00023384707367863172,0.0004267469758640163,0.000775844109659407,0.0002400936367954142,0.00024595613812328665,0.0001479715505635718,0.00023606348999223416,0.0036967739799806765
Cupic,0.0005990660936853113,0.0006370382278486484,0.00026458647798538356,0.00021512362615811923,0.0006556383609576836,0.00041924640978006444,0.00024004388851070648,0.0002590082926740248,0.0001555659628458913,0.00024675346442973626,0.0036920708048755694
Cupic,0.0005981745560835504,0.0006362911033246449,0.00026446480617649265,0.00021508606451176108,0.0006553298783713229,0.00041906413972965436,0.00023995702383795695,0.00025889527857734536,0.00015554897741617708,0.0002466855649173137,0.0036894973929462197
TTV chenchen53,0.00046983316197256997,0.000606893526693276,0.0002939800013391745,0.00021990156478349864,0.0007136126505884298,0.00041445986758508504,0.0002620455802572263,0.0002851653703542181,0.00014819643449351592,0.0002683493259586376,0.003682437484025632
felipppppe,0.0003119719414040813,0.0004997048132899608,0.00038604949005628707,0.00026578140752313013,0.0005986177470054833,0.00037385120322379085,0.00033772510180139585,0.0004335998251968592,0.00012168564261637134,0.000351716159369567,0.003680703331486927
courtesy,0.00047671147305256034,0.0005897386714673573,0.00028656869948714687,0.00021603215152456303,0.0007513471180169788,0.00040677772848937916,0.00025665701083419116,0.0002801548269186537,0.00014859832141998902,0.0002630184287464586,0.0036756044299572784
Oliver átom,0.0004908846582094004,0.0005831097630278916,0.0002831719702582896,0.00021631463146475034,0.0007361204171039073,0.00042499470783281915,0.0002553425279064362,0.00027516372906906834,0.00014975491859377574,0.00026057906790452563,0.0036754363913708643
Eyes Of Failure,0.0004756954699898447,0.0004613226539851147,0.00030715829608675866,0.000334237598998625,0.0005496153327579828,0.0005077361822920396,0.0002883695492594716,0.00031287851285806265,0.00012801708912971505,0.0003036513019224428,0.003668681987280057
Dynäs,0.0004605038928764364,0.00082536807584845,0.0002749392112354199,0.00021190852015697215,0.0005742025351711123,0.00038296026674309355,0.00024770138061309586,0.00027962597588694,0.00015006336991420086,0.00025289084571843964,0.0036601640741641605
JDG kníght,0.0006059315521686166,0.0006716145465015383,0.00026026685519413636,0.0002107600161812112,0.000605806789705044,0.00040958248748586756,0.0002361750614228391,0.0002553228291543468,0.00015853370979695858,0.00024195520519444658,0.0036559490528050046
JDG kníght,0.0006046726518334752,0.0006710931367916946,0.0002602958339501869,0.00021067638092694667,0.0006058047875120211,0.0004094231065214032,0.00023619231153494482,0.00025533321856572666,0.00015853185279650906,0.00024195665034822982,0.0036539799307811383
Harbo,0.0006467974259923815,0.0007192101925318325,0.00024383004880884464,0.000208366573435565,0.0004890142970782774,0.00047997575788102405,0.00022753163782494938,0.0002399635044547077,0.0001626939936658828,0.0002286564095456883,0.0036460398412191536
Iittle boss,0.0007052320447495154,0.0006722045985461829,0.00024399221677538777,0.00020712934217172378,0.0005375423938703523,0.0004031166596415846,0.00022348776244537224,0.0002403056493731176,0.0001638438852186042,0.00022944515828279027,0.0036262997110746305
Iittle boss,0.0007056463307306705,0.000677549319686644,0.0002435454593660087,0.00020696319157489798,0.0005328276831400772,0.0004035453993762685,0.00022315583115917033,0.00023986146610064252,0.0001641541681038253,0.00022903755721546016,0.003626286406453665
LOUD tinowns2,0.0005166041602449304,0.000505308323333579,0.00026388827674699337,0.0003396535311535985,0.00040556859588823435,0.0006652461492907931,0.00025946782924021863,0.0002765568806296073,0.0001293184879073284,0.000264535210691914,0.003626147445127197
Martin Garrix,0.0004929906230929357,0.00057034376289031,0.000279384713208388,0.0002136772670955818,0.0007227729665730335,0.0004058117488018587,0.00025109180664339666,0.00027152451152397285,0.00015073057999510459,0.00025735195003767354,0.003615679929862255
yasuzinhu,0.0003987786038856901,0.0007696660816910088,0.00029151367967867865,0.0002207822289234006,0.000577162916327447,0.00037935360296133844,0.00026246242067044367,0.00030449030183529296,0.00014116597907681252,0.0002686894927080802,0.0036140653077581927
Lorenzx,0.0003588037898938766,0.0006575059819023491,0.0003220282681558783,0.00023394538631849924,0.0005941130576403901,0.0003776018046119951,0.0002872437749916153,0.00034365043576873135,0.0001333326040751196,0.00029416428581076587,0.0036023893891692204
Eddluntor1,0.00029798512586331604,0.00046743524329610325,0.0003855584925273818,0.00025873626188295274,0.0005673045239567158,0.00035797955645429987,0.0003372046160346329,0.0004328415672247888,0.0001205596142648517,0.00035006573416034064,0.0035756707356653836
Calcasey,0.0005424822801410437,0.0005805248699566365,0.0002665139988880752,0.00021224231998300864,0.0006648741564568374,0.0004054067609103976,0.00024131890317607112,0.0002603686262697751,0.00015364960718129662,0.0002476923473292049,0.0035750738702923467
Ân hận 1 đời,0.00032056677167560763,0.0005168052039327906,0.0003555194265418939,0.00027037174623017405,0.0005465834113768676,0.0003805585500809747,0.0003194144787367781,0.0004023896108919033,0.00012201334469789052,0.00033213755645827544,0.003566360100623156
Not Trying,0.0004255531616646728,0.000793972684308959,0.0002716304332525449,0.00021516011108496056,0.0005340862407590332,0.00038700876210441066,0.0002485733270037987,0.00028306497168783336,0.0001449046633067544,0.00025262820936903304,0.003556582564542001
NS Callme,0.00021394354656192074,0.00023154929759281327,0.00038898861305881524,0.000752352410749873,0.00030418694295101785,0.00028790206136791193,0.00040845390844829416,0.00042547894056713055,9.563693590589407e-05,0.0004466598246413688,0.00355515248184504
